production_companies_nombres,budget_per_company,revenue_per_company,return_per_company,count_movies
peg leg films,4224578.813474693,11209348.0,2.653364757573468,1
peg-films,2112289.4067373467,5604674.0,1.326682378786734,1
pegaso cinematografica,7393012.923580714,19616359.0,4.643388325753569,4
pegaso producciones,4506217.401039673,11956637.866666667,2.830255741411699,2
pegasos film,2615215.4559605243,6939120.19047619,1.642559135640718,3
pegasus,844915.7626949387,2241869.6,0.5306729515146935,1
pegasus film partners,20000000.0,30594808.0,1.0198269333333332,2
pegasus motion pictures,48449157.626949385,44837392.0,6.427664369073464,4
pegasus pictures,844915.7626949387,2241869.6,0.5306729515146935,1
pegasus taihe entertainment,6666666.666666667,3736449.3333333335,0.18682247565442145,1
peirce pictures,6250000.0,2801782.5,0.1120713,1
pelagius film,2112289.4067373467,2389188.0,0.5655446626725152,1
pelemele film,6336868.2202120405,16814022.0,3.9800471363602017,2
pelican point media,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pelican productions llc,1408192.9378248977,2191760.6666666665,0.5188116409796496,1
pellicola,3520482.3445622446,9341123.333333334,2.21113729797789,2
pellikola,6666666.666666667,2485164.0,0.2485164,2
películas freneticas,1056144.7033686733,2802337.0,0.663341189393367,1
películas pendleton,2112289.4067373467,5604674.0,1.326682378786734,1
películas rodríguez,2112289.4067373467,5604674.0,1.326682378786734,1
pen india limited,8449157.626949387,22418696.0,5.306729515146936,4
penance films,1689831.5253898774,4483739.2,1.061345903029387,2
penbar productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pendennis films ltd.,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pendle mountain productions,15833333.333333334,19029768.833333332,0.20031335614035087,1
pendle view (wm) limited,704096.4689124489,1868224.6666666667,0.44222745959557797,1
pendragon film,603511.2590678133,1601335.4285714286,0.37905210822478114,1
pendragon pictures,1200000.0,4483739.2,1.4945798052353718,2
pendrake films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pendulum productions,2112289.4067373467,5604674.0,1.326682378786734,1
penelope productions inc.,6336868.2202120405,16814022.0,3.9800471363602017,3
penguin books,1056144.7033686733,2802337.0,0.663341189393367,1
penguin productions,2112289.4067373467,5604674.0,1.326682378786734,1
peninsula films,52646155.823011756,164813227.33679652,4.788689743929813,8
peninsula management productions,4224578.813474693,11209348.0,2.653364757573468,1
peninsular media,4224578.813474693,11209348.0,2.653364757573468,1
penlife media,6556144.703368673,6538786.333333334,0.88979267503509,2
penn station entertainment,12945622.74007068,47677042.33333333,2.823157938310543,3
pennebaker films,4224578.813474693,11209348.0,2.653364757573468,2
"pennebaker hegedus films, inc.",6336868.2202120405,16814022.0,3.9800471363602017,2
pennebaker productions,17926845.14094392,41756362.93333334,9.733555476759587,8
pennebaker-baroda productions,2112289.4067373467,5604674.0,1.326682378786734,1
pensa & rocca producciones,2112289.4067373467,5604674.0,1.326682378786734,2
pensylvania academy of fine arts,8449157.626949387,22418696.0,5.306729515146936,2
penta entertainment,1056144.7033686733,2802337.0,0.663341189393367,1
penta films,17250363.488354996,41320466.333333336,9.780967523680118,9
penta pictures,6336868.2202120405,14275810.0,3.379226940619794,3
pentagrama films,5984819.985755815,12851203.666666668,3.042008381996106,4
pentagramma filmproduktion gmbh & co. rainer erler,2112289.4067373467,5604674.0,1.326682378786734,1
pentamerica,2957205.1694322852,5308331.6,1.2565351345610198,2
penthouse,4000000.0,20000000.0,3.3333333333333335,2
penthouse films international,8750000.0,11719060.0,0.6696605714285714,1
people pictures,6000000.0,13200000.0,4.4,2
people tree films,12673736.44042408,33628044.0,7.960094272720403,4
peoples productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pep pictures,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pepito produzioni,3520482.3445622446,9341123.333333334,2.21113729797789,2
pepon coromina,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
peppercorn-wormser inc,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
peppermint & company,2112289.4067373467,5604674.0,1.326682378786734,2
peppertree productions inc.,4224578.813474693,11209348.0,2.653364757573468,1
pequi filmes,4224578.813474693,11209348.0,2.653364757573468,1
per holst film,8449157.626949387,22418696.0,5.306729515146936,3
per holst filmproduktion,16663616.430927956,44214650.44444445,10.466049877095346,6
perathon film-und fernsehproduktions,2112289.4067373467,5604674.0,1.326682378786734,2
perathon film-und fernsehproduktions gmbh,4224578.813474693,11209348.0,2.653364757573468,1
percept picture company,29572051.694322854,78465436.0,18.573553303014275,8
perception media,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
perceval pictures,905882.3529411765,1318746.8235294118,0.17126582947693336,2
percolate productions,2112289.4067373467,5604674.0,1.326682378786734,1
perdido prod.,2056144.7033686733,10698562.25,2.637397501893367,2
perdido productions,53066666.666666664,182818554.33333334,10.251701855791104,6
pere portabella,2112289.4067373467,5604674.0,1.326682378786734,1
peregrine,10000000.0,21339124.666666668,1.3782952376395534,2
perenquen films,1056144.7033686733,2802337.0,0.663341189393367,1
"perfect game, the",2500000.0,775798.6,0.062063888,1
perfect nose productions,833333.3333333334,3736449.3333333335,1.4945798052353716,1
perfect storm entertainment,26428571.42857143,49067402.28571428,0.26522920154440155,1
perfect weekend,7745061.158036938,20550471.333333336,4.864502055551357,3
perfect world (beijing) pictures co.,24000000.0,83096982.8,0.6924748566666666,1
perfect world pictures,62532490.96028272,146866197.91666666,7.77184049827323,5
perfect world pictures (beijing),27500000.0,189413747.0,3.443886309090909,1
perfini,4224578.813474693,11209348.0,2.653364757573468,1
perfo production,666666.6666666666,7472898.666666667,7.472899026176859,2
performance pictures inc.,2112289.4067373467,5604674.0,1.326682378786734,1
performing arts,4224578.813474693,11209348.0,2.653364757573468,1
perfume films,704096.4689124489,376785.3333333333,0.08918885171026776,1
periclean productions,6336868.2202120405,16814022.0,3.9800471363602017,2
periferia production,3100000.0,11209348.0,3.615918883633964,1
peripheria,4828090.072542507,12810683.42857143,3.0324168657982487,3
periscop film,435744.0,4483739.2,4.115939097916313,2
periscope entertainment,8801205.861405611,23352808.333333332,5.527843244944725,4
periscope pictures,4224578.813474693,11209348.0,2.653364757573468,1
periscope productions,4224578.813474693,11209348.0,2.653364757573468,2
perlapartment pictures,575000.0,2802337.0,1.21840744992014,1
perlberg-seaton productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
perlsea company,10561447.033686733,28023370.0,6.633411893933669,4
permacology productions,4224578.813474693,11209348.0,2.653364757573468,1
permanent wave,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
permut presentations,48588354.87263452,144419943.66666666,9.905576390908376,11
perpetual media capital,5100000.0,3362804.4000000004,0.21728891014575788,2
perro verde films,666666.6666666666,3736449.3333333335,1.8682247565442147,1
perry street pictures,4224578.813474693,11209348.0,2.653364757573468,1
perseus productions,2112289.4067373467,5604674.0,1.326682378786734,1
persistence of vision productions,4224578.813474693,11209348.0,2.653364757573468,1
persistence pictures inc.,1056144.7033686733,2802337.0,0.663341189393367,1
persistent entertainment,20843064.85048857,30335834.99047619,6.361780273924806,7
persky-bright productions,7599791.906654129,20363648.866666667,4.869936768672751,6
personafilm,9646121.62410055,25594677.933333334,6.0585161964594185,5
perspective productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
peru productions,4224578.813474693,11209348.0,2.653364757573468,1
pervasys inc.,1056144.7033686733,2802337.0,0.663341189393367,1
pervoe kinopartnerstvo,4224578.813474693,2209023.0,0.5228978076948434,2
pete walker film productions,2112289.4067373467,5604674.0,1.326682378786734,1
peter carsten produktion,4224578.813474693,11209348.0,2.653364757573468,3
peter frankfurt productions,10833333.333333334,21484227.666666668,0.3305265794871795,1
peter hutton,4224578.813474693,11209348.0,2.653364757573468,1
peter jones productions,2112289.4067373467,5604674.0,1.326682378786734,1
peter mccarthy / front films,2112289.4067373467,5604674.0,1.326682378786734,1
peter newman/interal,5844915.762694939,2564722.8000000003,0.5435870795146935,2
peter o'brien independent pictures,1056144.7033686733,2802337.0,0.663341189393367,1
peter perry productions,4224578.813474693,11209348.0,2.653364757573468,1
peter rogers productions,27459762.287585508,72860762.0,17.24687092422754,9
peter rommel productions,7377687.51399453,31199351.933333334,25.086021139401733,6
peter shaw productions,2112289.4067373467,5604674.0,1.326682378786734,1
peter thomas productions,2112289.4067373467,5604674.0,1.326682378786734,1
peter v. miller investment corp.,5074859.604491564,28569850.666666668,3.648046216435382,2
peter walker (heritage) ltd.,21122894.067373466,56046740.0,13.266823787867338,5
peters entertainment,53908192.9378249,63639402.583333336,1.3569722167401754,3
petersham pictures,2112289.4067373467,5604674.0,1.326682378786734,1
petit film,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
petit films,8449157.626949387,22418696.0,5.306729515146936,2
petra cinematografica,1056144.7033686733,2802337.0,0.663341189393367,1
petra film,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
petri entertainment,10561447.033686733,28023370.0,6.633411893933669,3
petrobrás,1056144.7033686733,2802337.0,0.663341189393367,1
pf pictures,2112289.4067373467,5604674.0,1.326682378786734,1
pfeiffer/blocker production,4224578.813474693,11209348.0,2.653364757573468,2
pfg entertainment,6336868.2202120405,16814022.0,3.9800471363602017,3
pfh entertainment,5632771.751299591,9836449.333333334,2.3283858456407875,3
pfi studios,200000.0,2241869.6,2.241869707853058,1
pfilmco,1307607.7279802621,3469560.095238095,0.821279567820359,2
pfm pictures,4224578.813474693,11209348.0,2.653364757573468,1
pgp productions,4224578.813474693,11209348.0,2.653364757573468,1
phaedra cinema,4224578.813474693,11209348.0,2.653364757573468,1
phalanx productions,3278956.073404013,9341123.333333334,2.394239382526285,2
phalanx-jaelem,4224578.813474693,11209348.0,2.653364757573468,1
phanta film,4224578.813474693,11209348.0,2.653364757573468,1
phanta vision,1056144.7033686733,2802337.0,0.663341189393367,1
phanta vision film international b.v.,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
phantasma,2074859.6044915644,7472898.666666667,2.7526796757353704,2
phantasmes video,4224578.813474693,11209348.0,2.653364757573468,1
phantom film,12673736.44042408,33628044.0,7.960094272720403,4
phantom films,26534350.66063612,90563099.0,58.79109582842689,12
phantom four,10125000.0,42222416.5,2.8575807095588237,3
phantom four films,3333333.3333333335,13351813.0,1.3351813000000001,1
phantom planet films,1056144.7033686733,2802337.0,0.663341189393367,1
phantom productions,23508192.937824897,9536449.333333334,2.016568740329367,5
phase 1 productions,20000000.0,35059520.333333336,0.5843253388888888,2
phase 4 films,5358192.9378248975,9797799.583333334,2.059508656366891,4
phd productions,6724578.813474693,22418696.0,7.137104173279583,2
pheasantry films,1408192.9378248977,639884.3333333334,0.151467012827968,1
phenomena,7040964.689124488,18682246.666666668,4.42227459595578,4
pheonix entertainment,2112289.4067373467,5604674.0,1.326682378786734,1
phi,4224578.813474693,11209348.0,2.653364757573468,1
phi film,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
phi group,4533333.333333333,4735892.0,0.696454705882353,2
phil cooke pictures,4224578.813474693,11209348.0,2.653364757573468,1
phil donahue enterprises,2112289.4067373467,5604674.0,1.326682378786734,1
phil-am enterprises ltd.,2112289.4067373467,5604674.0,1.326682378786734,1
philip a. waxman productions inc.,4224578.813474693,11209348.0,2.653364757573468,1
philip d'antoni productions inc.,2112289.4067373467,5604674.0,1.326682378786734,1
philip-gröning-filmproduktion,2112289.4067373467,5604674.0,1.326682378786734,1
philipp filmproduction,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
philippe dussart,3872530.579018469,10275235.666666668,2.4322510277756786,3
philippe dussart s.a.r.l.,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
philippe martinez productions,2600000.0,2241869.6,0.17245151598869674,1
philippine animation studio inc.,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
philistine films,5632771.751299591,14945797.333333334,3.5378196767646237,4
phillip productions,4224578.813474693,11209348.0,2.653364757573468,1
phoenician entertainment,12469639.97151163,34562156.333333336,8.919035380532986,5
phoenician films,6236283.010367405,16547132.761904761,3.9168717849894046,4
phoenix,4224578.813474693,11209348.0,2.653364757573468,2
phoenix (ii),2112289.4067373467,5604674.0,1.326682378786734,1
phoenix cinematografica,5632771.751299591,14945797.333333334,3.5378196767646237,2
phoenix entertainment group,2112289.4067373467,5604674.0,1.326682378786734,1
phoenix entertainment group (peg),6336868.2202120405,16814022.0,3.9800471363602017,2
phoenix film,2112289.4067373467,5604674.0,1.326682378786734,1
phoenix film investements,4224578.813474693,11209348.0,2.653364757573468,2
phoenix film investments,6242571.16515903,17112670.722222224,4.332717601869768,7
phoenix film partners,13750000.0,22154849.5,0.20140772272727273,1
phoenix film partnership no. 2,844915.7626949387,2241869.6,0.5306729515146935,1
phoenix film poland,239920.0,1699817.2222222222,0.787214822636352,1
phoenix films,4224578.813474693,11209348.0,2.653364757573468,1
phoenix images,1714285.7142857143,165582.0,0.009198999999999999,2
phoenix pictures,370372530.5790185,454015808.76666665,12.121033262635562,28
phoenix rising motion pictures,2112289.4067373467,5604674.0,1.326682378786734,1
phoenix wiley,4278956.073404013,9341123.333333334,1.901520765415723,2
photon kathaas,8449157.626949387,22418696.0,5.306729515146936,2
photoplay films,1207022.5181356266,3202670.8571428573,0.7581042164495623,2
photoplay productions,4224578.813474693,11209348.0,2.653364757573468,1
pi film,1207022.5181356266,3202670.8571428573,0.7581042164495623,2
piano,844915.7626949387,2241869.6,0.5306729515146935,1
pic agency,2750000.0,2802337.0,0.25475792134693837,1
pic-tv,603511.2590678133,1601335.4285714286,0.37905210822478114,1
pica pica media limited,8449157.626949387,22418696.0,5.306729515146936,2
piccadilly pictures,4279545.221217131,9652494.111111112,2.1145718852830484,3
pickford corporation,4688033.813474693,22418696.0,26.839852203528928,2
pickford film,4224578.813474693,11209348.0,2.653364757573468,1
picnic,1408192.9378248977,3736449.3333333335,0.8844549191911559,2
picnic basket,16000000.0,40316828.2,0.5039603525,1
picnic productions pty. ltd.,1056144.7033686733,2802337.0,0.663341189393367,1
pico pictures,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
picrow,1408192.9378248977,601003.0,0.14226341288344393,1
pictanovo nord-pas-de-calais,3224583.552934404,8478260.0762987,2.0042510284698385,8
pictorion pictures,4224578.813474693,11209348.0,2.653364757573468,2
picture circle,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
picture factory,2112289.4067373467,5604674.0,1.326682378786734,1
picture farm,6336868.2202120405,16814022.0,3.9800471363602017,2
picture house entertainmet,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
picture machine,5445622.74007068,8415271.166666666,1.4672122371200673,2
picture music international,2112289.4067373467,5604674.0,1.326682378786734,1
picture palace,23939279.94302326,63519638.66666667,15.035733626249652,14
picture palace films,2112289.4067373467,5604674.0,1.326682378786734,1
picture park,4928675.282387142,13077572.666666666,3.0955922171690458,2
picture perfect,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
picture perfect (i),2500000.0,916267.25,0.091626725,1
picture perfect corp.,2594915.7626949386,5044206.6,0.9310068279170252,2
picture perfect corporation,5460952.380952381,2616479.4285714286,0.24759183942794422,3
picture players productions,4224578.813474693,11209348.0,2.653364757573468,1
picture production company,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
picture securities,2112289.4067373467,3250000.0,0.7693074608133283,1
picture tree,603511.2590678133,1601335.4285714286,0.37905210822478114,1
picture tree international,4224578.813474693,11209348.0,2.653364757573468,1
picturebox,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
picturehouse,2715800.66580516,7206009.428571429,1.705734487011515,2
picturehouse entertainment,18345341.94905381,23685370.1,6.42090010900136,7
picturemedia,2112289.4067373467,5604674.0,1.326682378786734,1
pictureplay films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pictures from the fringe,350000.0,5604674.0,8.006677528046634,1
pictures in a row,1056144.7033686733,2802337.0,0.663341189393367,1
pictures in paradise,21577714.285714284,29134757.34761905,2.620001809922205,6
picturesque films,9418434.11010602,11209348.0,2.102117053572754,3
pictus ltd.,2112289.4067373467,5604674.0,1.326682378786734,2
pie films,19996339.717113547,53057580.53333333,12.559259852514414,10
pie films inc.,4658192.9378248975,7352567.5,0.4102638194663588,2
pierce-williams,2500000.0,1401168.5,0.07005842837040804,1
pierce-williams entertainment,2112289.4067373467,5604674.0,1.326682378786734,1
pierce/williams entertainment,46239478.03670201,22700619.833333332,1.8688263088802382,7
pierpoline films,4224578.813474693,11209348.0,2.653364757573468,1
pierre david,1666666.6666666667,5239703.0,1.0479406,1
pierre david entertainment,1056144.7033686733,2802337.0,0.663341189393367,1
pierre grise productions,11594121.854758326,30763432.844444446,7.282012168007183,8
pierrot le fou filmvertriebs-gmbh,2112289.4067373467,5604674.0,1.326682378786734,1
pierson,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
"pierson, heldring & pierson n.v.",5979621.509253469,6939120.19047619,1.0846218573923219,3
pieter van huystee film and television,2112289.4067373467,5604674.0,1.326682378786734,1
pietrzak filmways,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pig newton,21122894.067373466,56046740.0,13.266823787867338,5
pikachu project,4844915.762694939,25914366.15,3.1547074506843185,4
pikachu project '98,5454545.454545454,29753574.90909091,0.9917858303030304,2
pikachu project 2001,4000000.0,17102818.75,1.068926171875,2
pikchure zero entertainment,4224578.813474693,11209348.0,2.653364757573468,1
piki films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pilgrim studios,4224578.813474693,11209348.0,2.653364757573468,1
pilgrims 7 corporation,4224578.813474693,11209348.0,2.653364757573468,1
pili films,2816385.8756497954,7472898.666666667,1.7689098383823119,2
pillage and plunder pictures,4224578.813474693,11209348.0,2.653364757573468,1
pillar squared,2112289.4067373467,5604674.0,1.326682378786734,1
pillay-evans productions,2112289.4067373467,5604674.0,1.326682378786734,1
piller / segan / shepherd,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
piller2,2816385.8756497954,7472898.666666667,1.7689098383823119,2
pilot moscow animation studio,4224578.813474693,11209348.0,2.653364757573468,1
pilot season productions,4224578.813474693,11209348.0,2.653364757573468,1
pilothouse pictures,1666666.6666666667,3736449.3333333335,0.7472899026176858,1
pimienta,2544915.7626949386,5604674.0,1.283300639151077,3
pimlico films,2306144.703368673,22853154.0,5.0256443917977665,2
pimpa film productions,844915.7626949387,2241869.6,0.5306729515146935,2
pin high productions,15000000.0,27060106.0,0.30066784444444444,1
pin hole productions llc,500000.0,5604674.0,5.604674269632644,1
pinball london,4224578.813474693,11209348.0,2.653364757573468,2
pindrop,844915.7626949387,2866493.4,0.6785276181514353,1
pine creek entertainment,8449157.626949387,22418696.0,5.306729515146936,2
pine district pictures,1408192.9378248977,1356608.6666666667,0.32112282112944257,1
pine house film,8449157.626949387,22418696.0,5.306729515146936,4
pine thomas productions,12673736.44042408,33628044.0,7.960094272720403,4
pine-thomas productions,21122894.067373466,56046740.0,13.266823787867338,7
pinema,1375000.0,24766801.5,4.503054818181818,1
pinewood pictures,7965693.079018469,8792398.083333334,1.76752106097552,5
pinewood studios,17649639.971511632,36929136.0,7.909682373834008,7
pingpongfilm,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pink buffalo films,2112289.4067373467,5604674.0,1.326682378786734,2
pink machine,23400000.0,52386086.2,0.4477443264957265,1
pink productions,4000000.0,3736449.3333333335,0.3113707927573691,1
pinkmermaid productions,2112289.4067373467,5604674.0,1.326682378786734,1
pinnacle media,1133333.3333333333,3736449.3333333335,1.0989557391436557,1
pinou film,704096.4689124489,1868224.6666666667,0.44222745959557797,1
pint o'bitter productions,2112289.4067373467,5604674.0,1.326682378786734,1
pioneer,11666666.666666666,42500035.166666664,0.6071433595238095,1
pioneer entertainment,5632771.751299591,14945797.333333334,3.5378196767646237,3
pioneer films,4224578.813474693,11209348.0,2.653364757573468,1
pioneer l.d.c,9656180.145085013,25621366.85714286,6.064833731596498,4
pioneer pictures,23127406.72297766,60689484.93333333,12.96328900296094,10
pioneer pictures corporation,4224578.813474693,11209348.0,2.653364757573468,1
pioneer productions,12673736.440424081,33628044.0,7.960094272720403,4
pipa filmes,704096.4689124489,1868224.6666666667,0.44222745959557797,1
pipeline,8449157.626949387,22418696.0,5.306729515146936,2
pipeline entertainment,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
piraya film a/s,1799012.2316073875,6912431.266666667,3.7752375459265934,3
pirie productions,2112289.4067373467,5604674.0,1.326682378786734,1
pirol stiftung,8666666.666666666,3238244.6666666665,0.2490957435897436,2
pisces rising productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pistachio pictures,15912289.406737346,29803210.933333337,3.2116057873162105,4
piste rouge,1408192.9378248977,3736449.3333333335,0.8844549191911559,2
pistolero productions llc,14250000.0,36961258.25,0.6484431271929825,1
pit bull productions,20000000.0,121143208.75,1.514290109375,1
pitbull pictures,4908192.9378248975,9341123.333333334,1.6851226719958192,2
pitchblack pictures inc.,9013349.87280096,16253554.6,3.0811639466580587,4
pittsburgh films,4224578.813474693,11209348.0,2.653364757573468,1
pixar animation studios,1751679452.2574327,7445119700.0,138.31224295376018,54
pixel veil,4224578.813474693,11209348.0,2.653364757573468,1
pixl entertainment,6688916.454668264,17748134.333333332,4.2011608661579904,3
pixomondo,5333333.333333333,9547372.833333334,0.29835540104166663,1
pixomondo munich,469397.64594163257,1245483.111111111,0.294818306397052,1
pixstar,3700000.0,11209348.0,3.0295536592608885,1
pixtation,312500.0,1401168.5,0.5604674269632643,1
pjb picture company,844915.7626949387,2241869.6,0.5306729515146935,2
pk pictures,10000000.0,2802337.0,0.07005842837040804,1
plainview pictures,2112289.4067373467,5604674.0,1.326682378786734,1
plan b entertainment,276526273.559243,554752941.5833334,16.80852340709093,26
plan b productions,4224578.813474693,11209348.0,2.653364757573468,2
planet film,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
planet film productions,6336868.2202120405,16814022.0,3.9800471363602017,2
planet filmplays,8449157.626949387,22418696.0,5.306729515146936,2
planet grande pictures,4224578.813474693,11209348.0,2.653364757573468,1
planet pictures,2000000.0,3736449.3333333335,0.6227415855147382,1
planet productions,23427271.327302787,64904383.0,22.229821759865178,13
planet-film berlin,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
planete et compagnie,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
planman motion pictures,8449157.626949387,22418696.0,5.306729515146936,2
plantagenet,4224578.813474693,11209348.0,2.653364757573468,1
plantain films,1056144.7033686733,805288.0,0.19061971277029033,1
plata films s.a.,2112289.4067373467,5604674.0,1.326682378786734,1
plate of peas productions,4224578.813474693,11209348.0,2.653364757573468,1
plateau a,2112289.4067373467,5604674.0,1.326682378786734,2
platform entertainment,450000.0,5604674.0,6.227415855147382,1
platforma filma,4986666.666666666,18682246.666666668,6.383419284267836,3
platige image,8449157.626949387,22418696.0,5.306729515146936,2
platige image (koprodukcja),520000.0,4483739.2,3.449030319773935,2
platinum dunes,189356938.3541623,806320658.8964286,28.91558959345597,20
platinum equity,1933333.3333333333,2333333.3333333335,0.40229885057471265,1
platinum pictures,5000000.0,3835000.0,0.19175,1
platinum studios,24777777.77777778,20969390.11111111,0.19640432235855487,2
plattform produktion,5632771.751299591,14945797.333333334,3.5378196767646237,3
play art,8449157.626949387,22418696.0,5.306729515146936,4
play film,4224578.813474693,11209348.0,2.653364757573468,1
play house release,4224578.813474693,11209348.0,2.653364757573468,1
play nice productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
playarte,4224578.813474693,11209348.0,2.653364757573468,1
playboy enterprises,5632771.751299591,14945797.333333334,3.5378196767646237,2
playboy entertainment group,2112289.4067373467,5604674.0,1.326682378786734,1
playboy productions,8801205.861405611,23352808.333333336,5.527843244944725,4
playcraft film unit,8449157.626949387,22418696.0,5.306729515146936,2
player entertainment group,2112289.4067373467,5604674.0,1.326682378786734,1
playfilm productions,500000.0,2500000.0,5.0,1
playground entertainment,2957205.1694322852,7846543.6,1.8573553303014274,2
playhouse 90,2112289.4067373467,5604674.0,1.326682378786734,1
playhouse international pictures,6336868.22021204,13682336.0,3.238745738510483,4
plays2place productions,2816385.8756497954,7472898.666666667,1.7689098383823119,2
playtime,844915.7626949387,2241869.6,0.5306729515146935,2
playtone,276562008.61572045,826688434.0476191,43.13695324122373,20
playtone production,50000000.0,79333606.66666667,1.0577814222222222,2
playtone productions,13520482.344562244,21394581.666666668,2.6129192424223344,3
plaza production international,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
plaza productions,4224578.813474693,11209348.0,2.653364757573468,1
pledge productions,7000000.0,5880000.0,0.16799999999999998,1
pledge this holdings,4150000.0,5604674.0,0.6752619601967041,1
plenilunio film & arts,704096.4689124489,1868224.6666666667,0.44222745959557797,1
plesner film,4250000.0,5604674.0,0.6593734434861934,1
plinyminor,333333.3333333333,559624.6666666666,0.5596246666666667,1
plitt theaters,4224578.813474693,11209348.0,2.653364757573468,1
plotdigger films,4224578.813474693,11209348.0,2.653364757573468,1
pluck productions,4224578.813474693,11209348.0,2.653364757573468,1
plug music,4224578.813474693,11209348.0,2.653364757573468,1
plum films,528072.3516843367,1401168.5,0.3316705946966835,1
plum pictures,11874298.022457821,29599146.6,8.650051450199886,7
plunge pictures llc,4224578.813474693,54667954.0,12.940450732184566,1
pluperfect,6333333.333333333,4306286.0,0.22664663157894738,1
plura service company,2112289.4067373467,5604674.0,1.326682378786734,1
plural - jempsa,2444444.4444444445,2666666.6666666665,0.1212121212121212,1
"plus productions,",2112289.4067373467,5604674.0,1.326682378786734,2
plutonium production limited,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
plymouth films,4224578.813474693,11209348.0,2.653364757573468,1
plymptoons,14081929.378248978,37364493.333333336,8.84454919191156,4
plywood productions,603511.2590678133,1601335.4285714286,0.37905210822478114,1
pm entertainment group,38908919.9145349,97521327.6,22.703058419898014,10
pms filmworks,2112289.4067373467,5604674.0,1.326682378786734,1
pneumatic pictures,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
po' boy productions,4800000.0,3014000.0,0.6279166666666667,1
pocket change films,2112289.4067373467,5604674.0,1.326682378786734,1
pocketbook productions,2112289.4067373467,5604674.0,1.326682378786734,1
pod films,1056144.7033686733,2802337.0,0.663341189393367,1
poe vision,1760000.0,2241869.6,0.25475792134693837,1
poe/films,4224578.813474693,11209348.0,2.653364757573468,1
poetiche cinematografiche,1408192.9378248977,3736449.3333333335,0.8844549191911559,2
pohjola-filmi oy,4224578.813474693,11209348.0,2.653364757573468,1
poiley wood entertainment,2112289.4067373467,5604674.0,1.326682378786734,1
point blank productions,7500000.0,5087062.25,0.16956874166666666,2
point grey pictures,78250000.0,201344611.75,8.940807038636887,7
point of view movie productions,2816385.8756497954,7472898.666666667,1.7689098383823119,2
point park university,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
pointblank films,4224578.813474693,11209348.0,2.653364757573468,1
pointblank pictures,4224578.813474693,11209348.0,2.653364757573468,1
pointe studios,3500000.0,5352257.0,0.3823040714285714,1
points north film,500000.0,11209348.0,22.418697078530577,1
poison chef,1251400.0,2802337.0,0.5598404057088705,1
poison l.p.,4224578.813474693,11209348.0,2.653364757573468,1
poisson rouge pictures,11677642.922563272,23178964.29047619,5.092417621031564,8
poj filmproduktion ab,1056144.7033686733,2802337.0,0.663341189393367,1
pokeepsie films,6336868.2202120405,16814022.0,3.9800471363602017,3
pokeprod,2464337.641193571,6538786.333333334,1.5477961085845229,2
pol-ka producciones,2957205.1694322852,7846543.6,1.8573553303014274,2
pola pandora filmproduktions,733333.3333333334,3736449.3333333335,1.6983861423129225,1
polar entertainment,16005302.33031806,29131377.0,6.270866396847995,5
polar entertainment corporation,7445622.74007068,10807453.0,1.9447156078733547,3
polar film   medien gmbh,4224578.813474693,11209348.0,2.653364757573468,1
